n_connections,id.orig_p_mean,id.orig_p_std,id.orig_p_max,id.resp_p_std,orig_bytes_mean,orig_bytes_std,orig_bytes_max,resp_bytes_mean,resp_bytes_std,resp_bytes_max,bytes_ratio_mean,bytes_ratio_std,bytes_ratio_max,duration_mean,duration_std,duration_max,duration_zscore_mean,duration_zscore_std,duration_zscore_max,conn_state_encoded_mean,conn_state_encoded_std,conn_state_encoded_max,conn_interval_mean,conn_interval_std,conn_interval_max,time_since_last_conn_mean,time_since_last_conn_std,time_since_last_conn_max,conn_count_10s_mean,conn_count_10s_std,conn_count_10s_max,conn_count_60s_mean,conn_count_60s_std,conn_count_60s_max,conn_count_300s_mean,conn_count_300s_std,conn_count_300s_max,interval_stddev_mean,interval_stddev_std,interval_stddev_max,burst_score_mean,burst_score_std,burst_score_max,total_conn_from_ip_mean,total_conn_from_ip_std,total_conn_from_ip_max,hour_of_day_mean,hour_of_day_std,hour_of_day_max,ja3_frequency_mean,ja3_frequency_std,ja3_frequency_max,ja3_is_known_std,ja3_behavior_score_std,unique_ja3_from_ip_std,is_known_ip_mean,is_known_ip_std,is_known_ip_max,ip_first_seen_hours_ago_mean,ip_first_seen_hours_ago_std,ip_first_seen_hours_ago_max,recon_pattern_score_mean,recon_pattern_score_std,recon_pattern_score_max,recent_activity_score_mean,recent_activity_score_std,recent_activity_score_max,recent_docker_event_mean,recent_docker_event_std,recent_docker_event_max,time_since_container_start_mean,time_since_container_start_std,time_since_container_start_max,is_attack
6.0,-0.3514688793666931,21.021530912489744,-0.369518683872546,0.0,-0.349431964221457,85.407705685589,-0.1134168157423973,463.4949494949453,4367.020456405794,1062.4705882353132,-1.7992378406274414,0.1298518645924463,-0.6336228606901588,-0.9612209885734632,0.0032069824861802,-0.8041920173287037,-0.6310254831318458,0.2513927150614872,-0.38820757286779667,-3.0,0.0,-3.0,0.7373759917375763,457.341041457907,8.727732749148561,0.7373759917375763,457.341041457907,8.727732749148561,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9600380589914367,2.160246899469287,-0.9561904761904761,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,811.098171181948,0.0002238973397185,792.7704955200986,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,-0.3514688793666931,21.021530912489744,-0.369518683872546,0.0,-0.349431964221457,85.407705685589,-0.1134168157423973,463.4949494949453,4367.020456405794,1062.4705882353132,-1.7992378406274414,0.1298518645924463,-0.6336228606901588,-0.9612209885734632,0.0032069824861802,-0.8041920173287037,-0.6310254831318458,0.2513927150614872,-0.38820757286779667,-3.0,0.0,-3.0,0.7373759917375763,457.341041457907,8.727732749148561,0.7373759917375763,457.341041457907,8.727732749148561,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9600380589914367,2.160246899469287,-0.9561904761904761,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,811.098171181948,0.0002238973397185,792.7704955200986,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.311433292178081,1345.3437868299332,0.3876215521986423,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.76190476190322,2071.3286741100446,574.9215686274612,-1.4797827263055148,0.0929426148197032,-0.6456881966259949,-0.8657023551336192,0.0096654322963947,-0.32220558723282244,-0.47795360608546444,0.7576652749755965,0.3751336205799684,-3.0,0.0,-3.0,-0.015254194324067959,214.55465865217337,3.732910062232955,-0.015254194324067959,214.55465865217337,3.732910062232955,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9467174119885823,2.160246899469287,-0.9428571428571428,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1060.6799744107852,0.0002257086635144,1036.5681155326872,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.311433292178081,1345.3437868299332,0.3876215521986423,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.76190476190322,2071.3286741100446,574.9215686274612,-1.4797827263055148,0.0929426148197032,-0.6456881966259949,-0.8657023551336192,0.0096654322963947,-0.32220558723282244,-0.47795360608546444,0.7576652749755965,0.3751336205799684,-3.0,0.0,-3.0,-0.015254194324067959,214.55465865217337,3.732910062232955,-0.015254194324067959,214.55465865217337,3.732910062232955,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9467174119885823,2.160246899469287,-0.9428571428571428,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1060.6799744107852,0.0002257086635144,1036.5681155326872,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.311433292178081,1345.3437868299332,0.3876215521986423,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.76190476190322,2071.3286741100446,574.9215686274612,-1.4797827263055148,0.0929426148197032,-0.6456881966259949,-0.8657023551336192,0.0096654322963947,-0.32220558723282244,-0.47795360608546444,0.7576652749755965,0.3751336205799684,-3.0,0.0,-3.0,-0.015254194324067959,214.55465865217337,3.732910062232955,-0.015254194324067959,214.55465865217337,3.732910062232955,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9467174119885823,2.160246899469287,-0.9428571428571428,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1060.6799744107852,0.0002257086635144,1036.5681155326872,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.735846829835137,15.85049195571214,0.6762889119931502,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.4444444444429,2071.000402382063,574.9215686274612,-1.478191041715375,0.093248746604257,-0.6456881966259949,-0.9758197649953063,0.002975468758588,-0.8115503456184497,-0.6544205216598971,0.2332445446850624,-0.3998612517843543,-3.0,0.0,-3.0,0.9358864502713872,521.3732318345935,10.04507321776925,0.9358864502713872,521.3732318345935,10.04507321776925,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9333967649857279,2.160246899469287,-0.9295238095238095,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1380.1451897319575,0.000224728407459,1348.616528582066,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.735846829835137,15.85049195571214,0.6762889119931502,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.4444444444429,2071.000402382063,574.9215686274612,-1.478191041715375,0.093248746604257,-0.6456881966259949,-0.9758197649953063,0.002975468758588,-0.8115503456184497,-0.6544205216598971,0.2332445446850624,-0.3998612517843543,-3.0,0.0,-3.0,0.9358864502713872,521.3732318345935,10.04507321776925,0.9358864502713872,521.3732318345935,10.04507321776925,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9333967649857279,2.160246899469287,-0.9295238095238095,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1380.1451897319575,0.000224728407459,1348.616528582066,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.735846829835137,15.85049195571214,0.6762889119931502,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.4444444444429,2071.000402382063,574.9215686274612,-1.478191041715375,0.093248746604257,-0.6456881966259949,-0.9758197649953063,0.002975468758588,-0.8115503456184497,-0.6544205216598971,0.2332445446850624,-0.3998612517843543,-3.0,0.0,-3.0,0.9358864502713872,521.3732318345935,10.04507321776925,0.9358864502713872,521.3732318345935,10.04507321776925,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.9333967649857279,2.160246899469287,-0.9295238095238095,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1380.1451897319575,0.000224728407459,1348.616528582066,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
13.0,0.4031883215919819,7096.042718567601,0.6968381138768271,0.0,-0.34454839870457,83.02895695061869,-0.09910554561717369,168.66089466089312,1989.4324222343828,574.9215686274612,-1.4794594226284272,0.0894877257762377,-0.6280300423404203,-0.9623446827991551,0.0039515450031712,-0.6968113910744431,-0.6328262415614678,0.309758357370417,-0.21814457880842072,-3.0,0.0,-3.0,-0.22677586990577955,207.5036068064882,5.354924512676309,-0.22677586990577955,207.5036068064882,5.354924512676309,6.5,4.183300132670378,13.0,6.5,4.183300132670378,13.0,1.6,4.183300132670378,5.0,-2.387521557812373,2.9494601771078283e-14,-2.3400274356464448,0.8571428571428571,0.3631365196012814,1.0,-0.9134157944814463,4.183300132670378,-0.9028571428571428,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1728.5227117772315,0.0658374857252311,1812.3161976736465,4.410429315889397,0.361316274957897,5.480896381776316,2.230059940213767,0.2964997266644404,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
13.0,0.4031883215919819,7096.042718567601,0.6968381138768271,0.0,-0.34454839870457,83.02895695061869,-0.09910554561717369,168.66089466089312,1989.4324222343828,574.9215686274612,-1.4794594226284272,0.0894877257762377,-0.6280300423404203,-0.9623446827991551,0.0039515450031712,-0.6968113910744431,-0.6328262415614678,0.309758357370417,-0.21814457880842072,-3.0,0.0,-3.0,-0.22677586990577955,207.5036068064882,5.354924512676309,-0.22677586990577955,207.5036068064882,5.354924512676309,6.5,4.183300132670378,13.0,6.5,4.183300132670378,13.0,1.6,4.183300132670378,5.0,-2.387521557812373,2.9494601771078283e-14,-2.3400274356464448,0.8571428571428571,0.3631365196012814,1.0,-0.9134157944814463,4.183300132670378,-0.9028571428571428,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1728.5227117772315,0.0658374857252311,1812.3161976736465,4.410429315889397,0.361316274957897,5.480896381776316,2.230059940213767,0.2964997266644404,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
13.0,0.4031883215919819,7096.042718567601,0.6968381138768271,0.0,-0.34454839870457,83.02895695061869,-0.09910554561717369,168.66089466089312,1989.4324222343828,574.9215686274612,-1.4794594226284272,0.0894877257762377,-0.6280300423404203,-0.9623446827991551,0.0039515450031712,-0.6968113910744431,-0.6328262415614678,0.309758357370417,-0.21814457880842072,-3.0,0.0,-3.0,-0.22677586990577955,207.5036068064882,5.354924512676309,-0.22677586990577955,207.5036068064882,5.354924512676309,6.5,4.183300132670378,13.0,6.5,4.183300132670378,13.0,1.6,4.183300132670378,5.0,-2.387521557812373,2.9494601771078283e-14,-2.3400274356464448,0.8571428571428571,0.3631365196012814,1.0,-0.9134157944814463,4.183300132670378,-0.9028571428571428,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1728.5227117772315,0.0658374857252311,1812.3161976736465,4.410429315889397,0.361316274957897,5.480896381776316,2.230059940213767,0.2964997266644404,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.06980354419347817,27.244920889694548,0.036205736652192524,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.68975468975313,2070.3947978701112,574.9215686274612,-1.4792324283932474,0.093426660918685,-0.6280300423404203,-0.9099148674456995,0.0107753376435884,-0.15895263275252425,-0.5488056692361447,0.8446698407612415,0.6336838562828165,-3.0,0.0,-3.0,1.1453245929196163,588.9310873823215,11.434945161061133,1.1453245929196163,588.9310873823215,11.434945161061133,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.8934348239771646,2.160246899469287,-0.8895238095238095,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2082.274032511328,0.0002253374743146,2034.457939538344,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
6.0,0.06980354419347817,27.244920889694548,0.036205736652192524,0.0,-0.3442913689405234,86.60611437779117,-0.09910554561717369,168.68975468975313,2070.3947978701112,574.9215686274612,-1.4792324283932474,0.093426660918685,-0.6280300423404203,-0.9099148674456995,0.0107753376435884,-0.15895263275252425,-0.5488056692361447,0.8446698407612415,0.6336838562828165,-3.0,0.0,-3.0,1.1453245929196163,588.9310873823215,11.434945161061133,1.1453245929196163,588.9310873823215,11.434945161061133,3.0,2.160246899469287,6.0,3.0,2.160246899469287,6.0,0.2,2.160246899469287,1.5,-2.3875215578123736,0.0,-2.3400274356464448,0.8571428571428571,0.3779644730092272,1.0,-0.8934348239771646,2.160246899469287,-0.8895238095238095,-0.1111111111111111,0.0,-0.1111111111111111,373.0,0.0,373.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2082.274032511328,0.0002253374743146,2034.457939538344,4.410429315889397,0.3760699023168052,5.480896381776316,2.230059940213767,0.3086066999241838,4.993675186529218,-0.5,0.0,-1.0,-1.0695907770938033,0.0,-1.0733491937821786,1.0
